state,date,est_infections,est_population,infection_rate,scaled_ir,severe
Illinois,2020-05-07,9160.06229814449,12671821,0.0007228686625343342,3.1789815031710242,1
Illinois,2020-05-08,8931.567716824058,12671821,0.0007048369541223837,3.0996829106549884,1
Illinois,2020-05-09,8541.967170506701,12671821,0.000674091527216704,2.9644728116324677,1
Illinois,2020-05-10,8153.53775413885,12671821,0.000643438520330965,2.829669150942587,1
Illinois,2020-05-11,8043.19664583223,12671821,0.0006347309235059611,2.7913754875444874,1
Illinois,2020-05-12,7995.677505361609,12671821,0.0006309809383640764,2.774884063830558,1
Illinois,2020-05-13,7853.615590640341,12671821,0.000619770085975831,2.7255817573056973,1
Illinois,2020-05-14,7505.91202833487,12671821,0.0005923309702950247,2.604911923717963,1
Illinois,2020-05-15,7112.0520388571995,12671821,0.0005612494083413268,2.468223593371255,1
Illinois,2020-05-16,6911.70110244159,12671821,0.0005454386628758085,2.398692197155134,1
Illinois,2020-05-17,6703.168383552629,12671821,0.0005289822499507079,2.32632132951409,1
Illinois,2020-05-18,6478.60393153956,12671821,0.0005112606886997188,2.2483866806009125,1
Illinois,2020-05-19,6368.953453847471,12671821,0.00050260759316656,2.2103326991916123,1
Illinois,2020-05-20,6340.95115995395,12671821,0.0005003977849713905,2.2006145584805967,1
Illinois,2020-05-21,6179.90225483203,12671821,0.00048768856937231276,2.144722854490875,1
Illinois,2020-05-22,5951.3428325902505,12671821,0.0004696517440224456,2.0654017590613325,1
Illinois,2020-05-23,5688.28449858816,12671821,0.00044889242821439477,1.9741078845395312,1
Illinois,2020-05-24,5426.41496506788,12671821,0.00042822692690086767,1.8832265808736564,1
Illinois,2020-05-25,5136.2146448311105,12671821,0.0004053256942969058,1.782513133712269,1
Illinois,2020-05-26,4872.66202350042,12671821,0.00038452737167771076,1.6910477177507104,1
Illinois,2020-05-27,4662.85371608041,12671821,0.00036797029535695066,1.6182341596329064,1
Illinois,2020-05-28,4403.704231237461,12671821,0.00034751944738151374,1.528296843480613,1
Illinois,2020-05-29,4207.6494727317495,12671821,0.00033204773589618646,1.4602564273108662,1
Illinois,2020-05-30,4047.8229587204796,12671821,0.0003194349856047114,1.404788951738373,1
Illinois,2020-05-31,3852.60635234009,12671821,0.0003040294171090398,1.337039414605968,1
Illinois,2020-06-01,3662.26229500651,12671821,0.00028900836706946146,1.2709808859830192,1
Illinois,2020-06-02,3516.46679778023,12671821,0.00027750287806150594,1.2203828470343128,1
Illinois,2020-06-03,3356.15143867424,12671821,0.0002648515504341673,1.1647457187385657,1
Illinois,2020-06-04,3178.58431353269,12671821,0.00025083879527123133,1.1031213991618256,1
Illinois,2020-06-05,3035.99579107627,12671821,0.00023958638549868012,1.053636334464039,1
Illinois,2020-06-06,2904.1147329937603,12671821,0.00022917895801982685,1.0078672740993089,1
Illinois,2020-06-07,2738.60648640084,12671821,0.00021611783234634074,0.9504279644720482,0
Illinois,2020-06-08,2586.84318794298,12671821,0.0002041413927755908,0.8977588119094214,0
Illinois,2020-06-09,2466.14365002476,12671821,0.00019461635782455893,0.8558702760021814,0
Illinois,2020-06-10,2329.02631993088,12671821,0.00018379570859869944,0.8082839777925394,0
Illinois,2020-06-11,2185.3810402517997,12671821,0.0001724599045592421,0.7584321675907504,0
Illinois,2020-06-12,2054.51667292002,12671821,0.00016213270949139985,0.713015947740185,0
Illinois,2020-06-13,1960.9232513787601,12671821,0.0001547467606572694,0.6805345359093554,0
Illinois,2020-06-14,1890.5492383963299,12671821,0.00014919317739702366,0.656111373894034,0
Illinois,2020-06-15,1788.7547822871697,12671821,0.00014116004181933834,0.6207838092369462,0
Illinois,2020-06-16,1676.3938565598,12671821,0.0001322930505852158,0.581789172197899,0
Illinois,2020-06-17,1580.05098803018,12671821,0.00012469012843775018,0.5483535702277915,0
Illinois,2020-06-18,1486.67919435892,12671821,0.00011732166942374897,0.5159490739108956,0
Illinois,2020-06-19,1394.2257414186402,12671821,0.00011002568150375862,0.4838632859283332,0
Illinois,2020-06-20,1301.78157230896,12671821,0.00010273042621963805,0.4517807198808183,0
Illinois,2020-06-21,1219.29417795867,12671821,9.622091236600249e-05,0.4231536328204028,0
Illinois,2020-06-22,1154.6898735621198,12671821,9.112264713667592e-05,0.40073283675811183,0
Illinois,2020-06-23,1101.21203932233,12671821,8.690243014972591e-05,0.38217346015707904,0
Illinois,2020-06-24,1043.22033231729,12671821,8.2325999737314e-05,0.36204755294069296,0
Illinois,2020-06-25,984.947369539537,12671821,7.772737395355703e-05,0.34182403646467246,0
Illinois,2020-06-26,930.2162983505881,12671821,7.340825745175757e-05,0.32282972645916636,0
Illinois,2020-06-27,876.8559051095151,12671821,6.919730835130287e-05,0.30431110752445595,0
Illinois,2020-06-28,825.1859494023989,12671821,6.511976056183234e-05,0.2863791515924496,0
Illinois,2020-06-29,769.602950827973,12671821,6.0733413992193624e-05,0.2670891818728103,0
Illinois,2020-06-30,724.568309633732,12671821,5.7179493747089075e-05,0.2514599987187472,0
Illinois,2020-07-01,679.9983961540011,12671821,5.3662247608611344e-05,0.2359920983988365,0
Illinois,2020-07-02,633.566225449268,12671821,4.9998040964220376e-05,0.21987790539228055,0
Illinois,2020-07-03,600.1802700163411,12671821,4.736337973968706e-05,0.2082913755921646,0
Illinois,2020-07-04,566.016981807345,12671821,4.466737510002272e-05,0.1964350739895724,0
Illinois,2020-07-05,529.261358544439,12671821,4.17667956755733e-05,0.18367910763380707,0
Illinois,2020-07-06,498.831646882789,12671821,3.9365427185468375e-05,0.1731185363874645,0
Illinois,2020-07-07,473.08710102374704,12671821,3.7333789754743776e-05,0.16418394266629596,0
Illinois,2020-07-08,445.57506606936096,12671821,3.516267046933199e-05,0.1546359453504414,0
Illinois,2020-07-09,414.039909707336,12671821,3.26740655275462e-05,0.143691731707253,0
Illinois,2020-07-10,385.83184174116303,12671821,3.0448018618725994e-05,0.1339021775113165,0
Illinois,2020-07-11,364.847661257591,12671821,2.8792046640935903e-05,0.12661965917834922,0
Illinois,2020-07-12,343.338912900275,12671821,2.709467825502546e-05,0.119155090602323,0
Illinois,2020-07-13,320.011295273514,12671821,2.5253773334828043e-05,0.11105928704381211,0
Illinois,2020-07-14,299.871051724415,12671821,2.3664400856389544e-05,0.10406965535476116,0
Illinois,2020-07-15,283.726634412289,12671821,2.2390360028940513e-05,0.09846676725805058,0
Illinois,2020-07-16,268.005014953785,12671821,2.114968440240633e-05,0.09301061032020284,0
Illinois,2020-07-17,251.09106257941798,12671821,1.9814915518410337e-05,0.08714065660217728,0
Illinois,2020-07-18,233.3213680874,12671821,1.8412615526008458e-05,0.08097371927476252,0
Illinois,2020-07-19,218.22496360041902,12671821,1.7221278899095797e-05,0.07573454195619161,0
Illinois,2020-07-20,205.921732363746,12671821,1.625036625468005e-05,0.07146472988962313,0
Illinois,2020-07-21,194.930335667556,12671821,1.538297736904238e-05,0.06765018740569888,0
Illinois,2020-07-22,184.133482521761,12671821,1.4530940937514902e-05,0.06390316087615852,0
Illinois,2020-07-23,172.647490658008,12671821,1.3624520947542425e-05,0.05991697011757353,0
Illinois,2020-07-24,162.891103122748,12671821,1.2854593126177209e-05,0.0565310351202698,0
Illinois,2020-07-25,153.203206503375,12671821,1.209007028298261e-05,0.053168869759858926,0
Illinois,2020-07-26,142.678788809607,12671821,1.125953316493399e-05,0.04951639141510424,0
Illinois,2020-07-27,133.42986373082198,12671821,1.0529651873303923e-05,0.04630657025962841,0
Illinois,2020-07-28,126.11977337576599,12671821,9.952774220513847e-06,0.04376961786027121,0
Illinois,2020-07-29,119.482786492083,12671821,9.429014700577209e-06,0.041466264689346846,0
Illinois,2020-07-30,113.17164373536,12671821,8.930969253381973e-06,0.03927599507820856,0
Illinois,2020-07-31,106.75385857080099,12671821,8.424508093256761e-06,0.03704871543035497,0
Illinois,2020-08-01,100.461300284477,12671821,7.927929244303325e-06,0.03486489552291111,0
Illinois,2020-08-02,95.07705653476721,12671821,7.503030269664258e-06,0.032996304378876525,0
Illinois,2020-08-03,89.4939231161661,12671821,7.062435865860645e-06,0.031058688968629934,0
Indiana,2020-05-04,8812.39557608954,6732219,0.001308988251286766,5.756577445402533,1
Indiana,2020-05-05,8955.768846665971,6732219,0.0013302848357526651,5.850234082641932,1
Indiana,2020-05-06,9312.869080768141,6732219,0.0013833283024168022,6.083504949303108,1
Indiana,2020-05-07,9712.74806098053,6732219,0.001442726099816499,6.344720449506457,1
Indiana,2020-05-08,10058.1024401193,6732219,0.0014940248438322194,6.570318496311108,1
Indiana,2020-05-09,10326.0386367305,6732219,0.0015338239348319626,6.745344169286477,1
Indiana,2020-05-10,10444.063525799,6732219,0.001551355285055195,6.822442321377637,1
Indiana,2020-05-11,10742.1253924804,6732219,0.001595629226036824,7.017147178220506,1
Indiana,2020-05-12,11110.2865376202,6732219,0.001650315674166304,7.257643434442956,1
Indiana,2020-05-13,11290.2586725083,6732219,0.0016770486332230577,7.375207781567404,1
Indiana,2020-05-14,11132.410878691398,6732219,0.0016536020112672208,7.272095859065307,1
Indiana,2020-05-15,10890.1201160088,6732219,0.001617612278508587,7.113822716688156,1
Indiana,2020-05-16,10861.6234291984,6732219,0.00161337939677815,7.095207643959493,1
Indiana,2020-05-17,10804.9426607741,6732219,0.0016049600675162382,7.058181703591236,1
Indiana,2020-05-18,10810.3830738077,6732219,0.0016057681833891173,7.06173557934417,1
Indiana,2020-05-19,11074.658056758,6732219,0.0016450234397838218,7.234369614336278,1
Indiana,2020-05-20,11459.598445328,6732219,0.0017022022672358104,7.485826682910818,1
Indiana,2020-05-21,11481.722111713201,6732219,0.0017054885041192511,7.500278666803727,1
Indiana,2020-05-22,11302.0680907929,6732219,0.0016788027975312301,7.382922123298204,1
Indiana,2020-05-23,11018.803979975,6732219,0.0016367269068304226,7.1978836990288055,1
Indiana,2020-05-24,10757.637283778,6732219,0.0015979333535908443,7.027280110044655,1
Indiana,2020-05-25,10443.4736511584,6732219,0.0015512676654099338,6.822056993798728,1
Indiana,2020-05-26,10146.2744010223,6732219,0.0015071218570017256,6.627915629471131,1
Indiana,2020-05-27,9950.60965195886,6732219,0.0014780579259169762,6.50010029576286,1
Indiana,2020-05-28,9663.49048959759,6732219,0.001435409408041775,6.312543611552226,1
Indiana,2020-05-29,9458.0604488278,6732219,0.0014048949460538642,6.178349233973355,1
Indiana,2020-05-30,9313.43656959036,6732219,0.0013834125968852707,6.0838756536509,1
Indiana,2020-05-31,9040.26496379745,6732219,0.001342835841168781,5.905430020898093,1
Indiana,2020-06-01,8749.38730151438,6732219,0.0012996290378424083,5.71541814777864,1
Indiana,2020-06-02,8614.00525030369,6732219,0.001279519464578275,5.626981665804086,1
Indiana,2020-06-03,8396.92538472912,6732219,0.0012472745442073587,5.485177198762535,1
Indiana,2020-06-04,8062.63114255914,6732219,0.0011976186666772337,5.2668040358692245,1
Indiana,2020-06-05,7856.842011363059,6732219,0.0011670508656006376,5.132375087357738,1
Indiana,2020-06-06,7659.648200942941,6732219,0.001137759808607376,5.00356091513359,1
Indiana,2020-06-07,7339.111143579491,6732219,0.0010901474155222061,4.794174445936255,1
Indiana,2020-06-08,7053.1171807865,6732219,0.0010476660341540434,4.607352783026066,1
Indiana,2020-06-09,6792.652343914549,6732219,0.001008976734701374,4.437207674091474,1
Indiana,2020-06-10,6472.39221093345,6732219,0.0009614054758072264,4.228002101977092,1
Indiana,2020-06-11,6160.687802809879,6732219,0.0009151050794410995,4.024385440655355,1
Indiana,2020-06-12,5894.57180884354,6732219,0.0008755763603120367,3.850548790279014,1
Indiana,2020-06-13,5710.8312965133,6732219,0.0008482836486028306,3.73052280189005,1
Indiana,2020-06-14,5568.961968245971,6732219,0.0008272104588763334,3.6378485944906496,1
Indiana,2020-06-15,5321.56133917424,6732219,0.0007904617094563085,3.476237501456275,1
Indiana,2020-06-16,5035.44286396915,6732219,0.0007479618330849233,3.2893345025078906,1
Indiana,2020-06-17,4812.0561728230105,6732219,0.0007147801004131046,3.143410187517598,1
Indiana,2020-06-18,4613.2344786719505,6732219,0.0006852472384917885,3.013532622406869,1
Indiana,2020-06-19,4390.97349154888,6732219,0.0006522327172584373,2.8683436582452457,1
Indiana,2020-06-20,4140.58147661556,6732219,0.0006150396290755781,2.704778483119031,1
Indiana,2020-06-21,3917.82135280489,6732219,0.0005819509663611493,2.5592634647110666,1
Indiana,2020-06-22,3759.25334713019,6732219,0.0005583973645435762,2.45568107361723,1
Indiana,2020-06-23,3642.91018576651,6732219,0.0005411158172018037,2.3796814872555982,1
Indiana,2020-06-24,3495.4534366855,6732219,0.0005192126751499765,2.2833573732721684,1
Indiana,2020-06-25,3321.55294950445,6732219,0.0004933815952072341,2.1697592473579808,1
Indiana,2020-06-26,3168.22281178122,6732219,0.000470606023330676,2.069598422199457,1
Indiana,2020-06-27,3013.3588478823804,6732219,0.00044760261778209833,1.968435645971952,1
Indiana,2020-06-28,2859.8736966701,6732219,0.0004248040202896103,1.8681735603619312,1
Indiana,2020-06-29,2704.57263692532,6732219,0.0004017356887714615,1.7667252572233254,1
Indiana,2020-06-30,2574.39605178592,6732219,0.00038239933249139993,1.6816891750969496,1
Indiana,2020-07-01,2427.66961076865,6732219,0.00036060466998602536,1.5858421249143504,1
Indiana,2020-07-02,2272.23056587441,6732219,0.00033751584223187185,1.4843036848552758,1
Indiana,2020-07-03,2176.57341554849,6732219,0.00032330698326190667,1.4218169536018834,1
Indiana,2020-07-04,2076.58388336733,6732219,0.0003084545947431791,1.3565001528790048,1
Indiana,2020-07-05,1957.22450441642,6732219,0.00029072502014809975,1.278530263438797,1
Indiana,2020-07-06,1858.60532303784,6732219,0.00027607618276200463,1.2141086257228857,1
Indiana,2020-07-07,1781.0990343407998,6732219,0.00026456344250547995,1.1634786977378004,1
Indiana,2020-07-08,1688.9390689807599,6732219,0.00025087405341103135,1.1032764549555973,1
Indiana,2020-07-09,1576.0313059675698,6732219,0.00023410279819589496,1.0295209957997626,1
Indiana,2020-07-10,1479.5481500433898,6732219,0.00021977124482186182,0.9664946876338614,0
Indiana,2020-07-11,1410.85315547694,6732219,0.00020956732920853288,0.9216206175899427,0
Indiana,2020-07-12,1337.86283832615,6732219,0.00019872538880956635,0.8739406865407588,0
Indiana,2020-07-13,1257.3612891174,6732219,0.0001867677342518715,0.8213541454013888,0
Indiana,2020-07-14,1188.2297618546002,6732219,0.00017649897631889279,0.7761949163161731,0
Indiana,2020-07-15,1133.58461233835,6732219,0.00016838201673747543,0.7404987162883733,0
Indiana,2020-07-16,1079.66680231806,6732219,0.0001603730957531328,0.7052776408849133,0
Indiana,2020-07-17,1014.3702886016199,6732219,0.00015067398856181296,0.6626235821921672,0
Indiana,2020-07-18,944.119373438038,6732219,0.0001402389573835964,0.616733128199183,0
Indiana,2020-07-19,888.4323194729691,6732219,0.00013196723390504218,0.5803563182738143,0
Indiana,2020-07-20,843.748214820992,6732219,0.00012532988229007285,0.5511670352022072,0
Indiana,2020-07-21,808.9651642738811,6732219,0.00012016322764810253,0.5284454809398749,0
Indiana,2020-07-22,774.0503095509171,6732219,0.00011497699488844867,0.5056378273939389,0
Indiana,2020-07-23,729.862011810764,6732219,0.00010841329015154795,0.4767724234379774,0
Indiana,2020-07-24,690.950083109444,6732219,0.00010263333428538852,0.45135373572852666,0
Indiana,2020-07-25,653.02310721931,6732219,9.69996827523451e-05,0.4265784550346534,0
Indiana,2020-07-26,612.567252174274,6732219,9.099039294091206e-05,0.4001512184589015,0
Indiana,2020-07-27,575.246110736091,6732219,8.544673171447499e-05,0.37577169087343815,0
Indiana,2020-07-28,546.538349972247,6732219,8.118249717845587e-05,0.35701873695807435,0
Indiana,2020-07-29,522.264890981915,6732219,7.757693131817532e-05,0.341162430311355,0
Indiana,2020-07-30,498.701160662412,6732219,7.407678815297186e-05,0.32576974425719796,0
Indiana,2020-07-31,473.17615832324003,6732219,7.028531875199544e-05,0.30909588395532084,0
Indiana,2020-08-01,447.35021962641196,6732219,6.644914843477492e-05,0.29222544107450255,0
Indiana,2020-08-02,424.867697281669,6732219,6.310960729020683e-05,0.2775390394111899,0
Indiana,2020-08-03,402.087008311711,6732219,5.9725776643883836e-05,0.2626578644589484,0
Iowa,2020-05-04,1708.1388778885998,3155070,0.0005413949224228306,2.380908916775068,1
Iowa,2020-05-05,1806.788041127,3155070,0.0005726617923301227,2.5184121815454223,1
Iowa,2020-05-06,1891.68964197309,3155070,0.0005995713698818377,2.6367532491969974,1
Iowa,2020-05-07,1945.88028649504,3155070,0.0006167471043415963,2.712287499029107,1
Iowa,2020-05-08,1989.0966382074398,3155070,0.0006304445347353433,2.77252510527781,1
Iowa,2020-05-09,2007.4190962576397,3155070,0.0006362518410867713,2.798064073048189,1
Iowa,2020-05-10,2031.49180592762,3155070,0.0006438816907160919,2.831618094824247,1
Iowa,2020-05-11,2128.97681613488,3155070,0.0006747795821122448,2.9674986915737156,1
Iowa,2020-05-12,2232.9362166622304,3155070,0.0007077295326766856,3.1124036913407602,1
Iowa,2020-05-13,2301.1042675970803,3155070,0.0007293354085953973,3.207420509009265,1
Iowa,2020-05-14,2298.0663273677,3155070,0.0007283725328971148,3.2031860412651496,1
Iowa,2020-05-15,2282.0986229897603,3155070,0.000723311566142672,3.180929273840285,1
Iowa,2020-05-16,2310.31719952588,3155070,0.0007322554490156732,3.220262059578281,1
Iowa,2020-05-17,2345.1534944004397,3155070,0.0007432968188979768,3.268819027731966,1
Iowa,2020-05-18,2408.70743539633,3155070,0.0007634402518474487,3.357404415474573,1
Iowa,2020-05-19,2520.57142002655,3155070,0.0007988955617550641,3.513327310225377,1
Iowa,2020-05-20,2648.35247772635,3155070,0.0008393957908148948,3.691436399372644,1
Iowa,2020-05-21,2686.71031776803,3155070,0.0008515533150668702,3.74490191354557,1
Iowa,2020-05-22,2693.00981023823,3155070,0.0008535499403303983,3.7536825331941666,1
Iowa,2020-05-23,2677.33403334903,3155070,0.0008485815000456503,3.731832672239263,1
Iowa,2020-05-24,2656.2841703516,3155070,0.0008419097422090794,3.7024920798804564,1
Iowa,2020-05-25,2635.3667930640804,3155070,0.0008352799757419266,3.6733361542441036,1
Iowa,2020-05-26,2614.99049017454,3155070,0.00082882170290185,3.6449344113475073,1
Iowa,2020-05-27,2613.9338233496696,3155070,0.0008284867921629852,3.6434615642049213,1
Iowa,2020-05-28,2587.98090418287,3155070,0.0008202610097978396,3.6072867909112847,1
Iowa,2020-05-29,2588.31972640493,3155070,0.0008203683995616357,3.6077590621417803,1
Iowa,2020-05-30,2593.59461590766,3155070,0.0008220402767316288,3.6151115272222545,1
Iowa,2020-05-31,2556.81435128317,3155070,0.0008103827652898889,3.5638449345927454,1
Iowa,2020-06-01,2536.2097779709397,3155070,0.0008038521420985714,3.5351250143559674,1
Iowa,2020-06-02,2555.18531497797,3155070,0.0008098664419420076,3.5615742837018396,1
Iowa,2020-06-03,2526.27803193743,3155070,0.0008007042734194266,3.5212815365235475,1
Iowa,2020-06-04,2459.93587447878,3155070,0.0007796771147641035,3.428809761365881,1
Iowa,2020-06-05,2447.40036302648,3155070,0.0007757039821704369,3.41133699531624,1
Iowa,2020-06-06,2431.25919682724,3155070,0.0007705880366607523,3.388838446147275,1
Iowa,2020-06-07,2374.84048349173,3155070,0.0007527061153925999,3.310198577109283,1
Iowa,2020-06-08,2330.75951027474,3155070,0.0007387346430585502,3.248755808284749,1
Iowa,2020-06-09,2278.10150439171,3155070,0.0007220446786891289,3.1753578443535697,1
Iowa,2020-06-10,2210.2640082697303,3155070,0.000700543572177394,3.080801774292679,1
Iowa,2020-06-11,2148.9045464528,3155070,0.0006810956797956305,2.995275186459488,1
Iowa,2020-06-12,2097.8064101157897,3155070,0.0006649001163574151,2.9240514645406326,1
Iowa,2020-06-13,2068.8687014163697,3155070,0.0006557283044168179,2.8837163082096273,1
Iowa,2020-06-14,2050.3932001750895,3155070,0.0006498724909986433,2.857964019436479,1
Iowa,2020-06-15,1992.38044505793,3155070,0.0006314853379030988,2.777102277024584,1
Iowa,2020-06-16,1918.91576129553,3155070,0.000608200693263709,2.674702687093552,1
Iowa,2020-06-17,1873.04943396703,3155070,0.0005936633526251494,2.6107713820154417,1
Iowa,2020-06-18,1833.2466167819,3155070,0.0005810478426094825,2.555291769919933,1
Iowa,2020-06-19,1773.55204942105,3155070,0.0005621276388229262,2.4720858142714865,1
Iowa,2020-06-20,1697.2536377828303,3155070,0.0005379448436271875,2.36573640032163,1
Iowa,2020-06-21,1632.70171550184,3155070,0.0005174851003311623,2.275759964947435,1
Iowa,2020-06-22,1600.6456995879998,3155070,0.0005073249403620204,2.2310783204307825,1
Iowa,2020-06-23,1581.33674934302,3155070,0.0005012049651332681,2.204164319228798,1
Iowa,2020-06-24,1540.80665991487,3155070,0.0004883589460502842,2.1476709903970366,1
Iowa,2020-06-25,1489.10878409643,3155070,0.0004719732950763153,2.075611314740703,1
Iowa,2020-06-26,1440.6627952727,3155070,0.00045661833026611133,2.0080843189749857,1
Iowa,2020-06-27,1387.32254797471,3155070,0.0004397121293583692,1.9337354050424178,1
Iowa,2020-06-28,1336.22019183168,3155070,0.0004235152284518822,1.8625058012986657,1
Iowa,2020-06-29,1285.56014514151,3155070,0.00040745851760547625,1.791892715646,1
Iowa,2020-06-30,1246.5262645007901,3155070,0.0003950867221648934,1.7374848945498953,1
Iowa,2020-07-01,1197.16652020446,3155070,0.00037944214239445085,1.668684250264924,1
Iowa,2020-07-02,1134.79368601086,3155070,0.00035967306145691223,1.5817451617510794,1
Iowa,2020-07-03,1099.5010339629,3155070,0.00034848704908699334,1.53255209493032,1
Iowa,2020-07-04,1064.20863946181,3155070,0.0003373011183466009,1.483359387094212,1
Iowa,2020-07-05,1017.96197290642,3155070,0.00032264322912214943,1.4188979418334502,1
Iowa,2020-07-06,981.705576838649,3155070,0.0003111517579130254,1.368361549385015,1
Iowa,2020-07-07,954.88593179513,3155070,0.0003026512666264552,1.330978680312382,1
Iowa,2020-07-08,918.5755718774699,3155070,0.0002911426915654708,1.2803670697344083,1
Iowa,2020-07-09,870.5970825812759,3155070,0.0002759359008140155,1.2134917035335508,1
Iowa,2020-07-10,825.497473704094,3155070,0.00026164157172553823,1.150629097740412,1
Iowa,2020-07-11,791.603193326203,3155070,0.0002508987735061989,1.1033851672699753,1
Iowa,2020-07-12,760.3631735762309,3155070,0.00024099724366693318,1.0598409083416906,1
Iowa,2020-07-13,726.9523086229901,3155070,0.0002304076640527754,1.013270791991391,1
Iowa,2020-07-14,698.4430208192031,3155070,0.00022137164019156566,0.9735327950270902,0
Iowa,2020-07-15,675.381942205066,3155070,0.0002140624272060734,0.9413888467717308,0
Iowa,2020-07-16,648.932636798777,3155070,0.00020567931513366646,0.9045221798393018,0
Iowa,2020-07-17,615.5902753846201,3155070,0.00019511144772845613,0.8580475479306652,0
Iowa,2020-07-18,581.11429940802,3155070,0.00018418428098521426,0.80999281439511,0
Iowa,2020-07-19,554.633969747997,3155070,0.00017579133577004535,0.7730829039516826,0
Iowa,2020-07-20,535.233987738015,3155070,0.00016964250800711713,0.746042017082606,0
Iowa,2020-07-21,521.974608893095,3155070,0.00016543994551407575,0.7275602801863951,0
Iowa,2020-07-22,504.61998510458,3155070,0.00015993939440474538,0.7033703392741222,0
Iowa,2020-07-23,479.960088176401,3155070,0.0001521234356690663,0.6689978598205395,0
Iowa,2020-07-24,459.277496890071,3155070,0.00014556808466692373,0.6401691933380019,0
Iowa,2020-07-25,438.603244413592,3155070,0.00013901537665205274,0.6113521500009748,0
Iowa,2020-07-26,416.670621671988,3155070,0.00013206382795690364,0.5807811128735849,0
Iowa,2020-07-27,396.059848072926,3155070,0.0001255312395835674,0.5520525502960724,0
Iowa,2020-07-28,380.88418219384397,3155070,0.00012072130957279678,0.5308997747941147,0
Iowa,2020-07-29,369.25402982592794,3155070,0.00011703513070262401,0.5146889538619548,0
Iowa,2020-07-30,356.77636085079104,3155070,0.0001130803312924249,0.49729681221085137,0
Iowa,2020-07-31,341.79210108009,3155070,0.00010833106748189105,0.4764108303028321,0
Iowa,2020-08-01,325.765890511353,3155070,0.0001032515571798258,0.4540725133545876,0
Iowa,2020-08-02,312.195988275896,3155070,9.895057424269382e-05,0.4351579498779504,0
Iowa,2020-08-03,298.771226497655,3155070,9.469559359939875e-05,0.41644569208807547,0
Kansas,2020-05-04,210.66364147033798,2913314,7.231065428248997e-05,0.31800276361817587,0
Kansas,2020-05-05,215.363862578891,2913314,7.392401319558791e-05,0.32509788118047395,0
Kansas,2020-05-06,221.60962010727002,2913314,7.60678801211507e-05,0.33452602996454245,0
Kansas,2020-05-07,230.101459904427,2913314,7.898271861681473e-05,0.34734470387147665,0
Kansas,2020-05-08,241.000661975041,2913314,8.272388831929582e-05,0.36379735965942006,0
Kansas,2020-05-09,241.487337757709,2913314,8.289094061186299e-05,0.36453201060732326,0
Kansas,2020-05-10,235.288515411092,2913314,8.076318426750154e-05,0.35517471181620575,0
Kansas,2020-05-11,239.363680120706,2913314,8.216199150544912e-05,0.361326288951125,0
Kansas,2020-05-12,243.072483038387,2913314,8.343504443337964e-05,0.3669248325320762,0
Kansas,2020-05-13,241.25833292852403,2913314,8.281233431361124e-05,0.364186321298698,0
Kansas,2020-05-14,232.371888686252,2913314,7.97620471690494e-05,0.35077198074884736,0
Kansas,2020-05-15,223.18030838699102,2913314,7.660702155242827e-05,0.3368970286348103,0
Kansas,2020-05-16,218.93813546082902,2913314,7.515088845926976e-05,0.33049334784286916,0
Kansas,2020-05-17,216.939011440833,2913314,7.446468572932166e-05,0.32747561322658164,0
Kansas,2020-05-18,218.906310515658,2913314,7.513996449255315e-05,0.33044530718218806,0
Kansas,2020-05-19,224.74483711159002,2913314,7.714404870590332e-05,0.3392587292812804,0
Kansas,2020-05-20,229.177498458294,2913314,7.866556727434598e-05,0.34594995776657206,0
Kansas,2020-05-21,225.285186116158,2913314,7.732952442344285e-05,0.3400744014855314,0
Kansas,2020-05-22,219.87767219271703,2913314,7.547338604514208e-05,0.3319116052849951,0
Kansas,2020-05-23,212.10806202433497,2913314,7.280645410152664e-05,0.3201831575620606,0
Kansas,2020-05-24,203.722409478046,2913314,6.992806456085612e-05,0.3075247763330931,0
Kansas,2020-05-25,196.081229000227,2913314,6.730521632760047e-05,0.29599019688401,0
Kansas,2020-05-26,190.372484402699,2913314,6.534568000658322e-05,0.28737268440595026,0
Kansas,2020-05-27,187.814799231772,2913314,6.446775020879041e-05,0.28351178583204045,0
Kansas,2020-05-28,183.435029506273,2913314,6.29643867795483e-05,0.27690039875459804,0
Kansas,2020-05-29,179.562370092452,2913314,6.163508982981306e-05,0.27105450912829937,0
Kansas,2020-05-30,175.58125573646197,2913314,6.0268565536177004e-05,0.2650449036794617,0
Kansas,2020-05-31,169.29152939894698,2913314,5.810960624187677e-05,0.2555503827263635,0
Kansas,2020-06-01,165.278018755605,2913314,5.6731961867345914e-05,0.2494918741595585,0
Kansas,2020-06-02,164.509552908143,2913314,5.646818465436373e-05,0.24833185308726638,0
Kansas,2020-06-03,160.177669343851,2913314,5.498125823163964e-05,0.24179275153331833,0
Kansas,2020-06-04,152.976072469489,2913314,5.2509297820107614e-05,0.2309217360470688,0
Kansas,2020-06-05,149.225341937291,2913314,5.122185316697445e-05,0.22525990153847097,0
Kansas,2020-06-06,145.870128766151,2913314,5.0070170522693744e-05,0.22019511174539297,0
Kansas,2020-06-07,140.562116507318,2913314,4.8248186260498523e-05,0.21218251614004843,0
Kansas,2020-06-08,136.274292299716,2913314,4.677638328711426e-05,0.2057099234392405,0
Kansas,2020-06-09,130.755627259336,2913314,4.488209209832376e-05,0.1973793414635992,0
Kansas,2020-06-10,124.75556340931001,2913314,4.2822559946957316e-05,0.18832207428104858,0
