Blank,CountDR,Incident Type DS,County,County Comma,Fiscal Year,URL,State,Country,Number of Records,PlaceHolder,Declaration Date,declarationRequestNumber,Title,declarationType,designatedArea,disasterCloseoutDate,Disaster Number,femaDeclarationString,fipsCountyCode,fipsStateCode,fyDeclared,Hash,Hm Program Declared,Ia Program Declared,Id,Ih Program Declared,Incident Begin Date,Incident End Date,Incident Type,Last Refresh,Pa Program Declared,Place Code,State.Abbr
Disaster Number,1,,Sonoma County,"Sonoma County,",FY 2017,,California,United States,1,1,2/14/2017 23:15,17015,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",DR,Sonoma (County),,4301,DR-4301-CA,97,6,2017,64821f3ff591b69dfe16f1602d4d9f66,TRUE,FALSE,5d1bcedad5b39c032f26bbc4,FALSE,1/3/2017,1/13/2017,Severe Storm(s),10/10/2019,TRUE,99097,CA
Disaster Number,1,,Sutter County,"Sutter County,",FY 2017,,California,United States,1,1,2/14/2017 23:15,17015,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",DR,Sutter (County),,4301,DR-4301-CA,101,6,2017,654313206da1eedc186530bd0e7beb2a,TRUE,FALSE,5d1bcedad5b39c032f26be8d,FALSE,1/3/2017,1/13/2017,Severe Storm(s),10/10/2019,TRUE,99101,CA
Disaster Number,1,,Trinity County,"Trinity County,",FY 2017,,California,United States,1,1,2/14/2017 23:15,17015,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",DR,Trinity (County),,4301,DR-4301-CA,105,6,2017,e6aab73830e08936eeeb3146f0ec456e,TRUE,FALSE,5d1bcedad5b39c032f26bcea,FALSE,1/3/2017,1/13/2017,Severe Storm(s),10/10/2019,TRUE,99105,CA
Disaster Number,1,,Tuolumne County,"Tuolumne County,",FY 2017,,California,United States,1,1,2/14/2017 23:15,17015,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",DR,Tuolumne (County),,4301,DR-4301-CA,109,6,2017,3400e843dbe3754915773d07a1833a7d,TRUE,FALSE,5d1bcedad5b39c032f26bcdf,FALSE,1/3/2017,1/13/2017,Severe Storm(s),10/10/2019,TRUE,99109,CA
Disaster Number,1,,Yolo County,"Yolo County,",FY 2017,,California,United States,1,1,2/14/2017 23:15,17015,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",DR,Yolo (County),,4301,DR-4301-CA,113,6,2017,2be8409ce33728be82f02fd3de793483,TRUE,FALSE,5d1bcedad5b39c032f26bdf4,FALSE,1/3/2017,1/13/2017,Severe Storm(s),10/10/2019,TRUE,99113,CA
Disaster Number,1,,Yuba County,"Yuba County,",FY 2017,,California,United States,1,1,2/14/2017 23:15,17015,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",DR,Yuba (County),,4301,DR-4301-CA,115,6,2017,1f35cebaff59ad328e797a89595e534f,TRUE,FALSE,5d1bcedad5b39c032f26bdc3,FALSE,1/3/2017,1/13/2017,Severe Storm(s),10/10/2019,TRUE,99115,CA
Disaster Number,1,,La Jolla Indian Reservation,"La Jolla Indian Reservation,",FY 2019,,California,United States,1,1,3/26/2019 18:00,19008,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,La Jolla Indian Reservation,,4422,DR-4422-CA,0,6,2019,4a6eb1dee6276d0ba82508ff90eebc19,TRUE,FALSE,5d1bcedbd5b39c032f26c155,FALSE,2/14/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,39374,CA
Disaster Number,1,,Soboba Indian Reservation,"Soboba Indian Reservation,",FY 2019,,California,United States,1,1,4/8/2019 15:00,19016,SEVERE STORMS AND FLOODING,DR,Soboba Indian Reservation,,4425,DR-4425-CA,0,6,2019,f05f5a544d7d98295b8498e41580ab12,TRUE,FALSE,5d1bcedbd5b39c032f26c1c6,FALSE,2/14/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,72468,CA
Disaster Number,1,,Cahuilla Indian Reservation,"Cahuilla Indian Reservation,",FY 2019,,California,United States,1,1,3/28/2019 20:50,19012,SEVERE STORMS AND FLOODING,DR,Cahuilla Indian Reservation,,4423,DR-4423-CA,0,6,2019,11cbefad08561735d234837b7f29c4bf,TRUE,FALSE,5d1bcedad5b39c032f26bec6,FALSE,2/14/2019,2/15/2019,Severe Storm(s),10/10/2019,TRUE,9528,CA
Disaster Number,1,,Amador County,"Amador County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Amador (County),,4434,DR-4434-CA,5,6,2019,479d07ef296d12be08ea1eff46be49c3,TRUE,FALSE,5d1bcedbd5b39c032f26c238,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99005,CA
Disaster Number,1,,Butte County,"Butte County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Butte (County),,4434,DR-4434-CA,7,6,2019,f231566891e062f4b72c521a60fa5f03,TRUE,FALSE,5d1bcedbd5b39c032f26c3a5,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99007,CA
Disaster Number,1,,Calaveras County,"Calaveras County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Calaveras (County),,4431,DR-4431-CA,9,6,2019,8ec2e9be3e85f9d666a0885a75be7bc8,TRUE,FALSE,5d1bcedbd5b39c032f26c1c0,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99009,CA
Disaster Number,1,,Colusa County,"Colusa County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Colusa (County),,4431,DR-4431-CA,11,6,2019,fb285bbf0aa95109753e4c2a2dcbdc91,TRUE,FALSE,5d1bcedbd5b39c032f26c451,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99011,CA
Disaster Number,1,,Colusa County,"Colusa County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Colusa (County),,4434,DR-4434-CA,11,6,2019,0fbe3ffe5c97a8d9ae1023eb5e3e5f6f,TRUE,FALSE,5d1bcedbd5b39c032f26c340,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99011,CA
Disaster Number,1,,Del Norte County,"Del Norte County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Del Norte (County),,4434,DR-4434-CA,15,6,2019,b95f07c86af2bfce54ac9ce8bfe239b2,TRUE,FALSE,5d1bcedbd5b39c032f26c157,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99015,CA
Disaster Number,1,,El Dorado County,"El Dorado County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,El Dorado (County),,4434,DR-4434-CA,17,6,2019,54af057cfb35947e5c59921c4f349361,TRUE,FALSE,5d1bcedbd5b39c032f26c2cd,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99017,CA
Disaster Number,1,,Glenn County,"Glenn County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Glenn (County),,4434,DR-4434-CA,21,6,2019,4e37c64693b6ead4da2f975edaa8ea24,TRUE,FALSE,5d1bcedbd5b39c032f26c348,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99021,CA
Disaster Number,1,,Humboldt County,"Humboldt County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Humboldt (County),,4434,DR-4434-CA,23,6,2019,63b1ce6915551698c405ed687ab1beda,TRUE,FALSE,5d1bcedbd5b39c032f26c4ad,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99023,CA
Disaster Number,1,,Lake County,"Lake County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Lake (County),,4434,DR-4434-CA,33,6,2019,4012ae3d516548c0bfc5fb8a1eb653fc,TRUE,FALSE,5d1bcedbd5b39c032f26c4a9,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99033,CA
Disaster Number,1,,Marin County,"Marin County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Marin (County),,4431,DR-4431-CA,41,6,2019,325f98127acad4e954967676840d392a,TRUE,FALSE,5d1bcedbd5b39c032f26c3fd,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99041,CA
Disaster Number,1,,Marin County,"Marin County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Marin (County),,4434,DR-4434-CA,41,6,2019,93bffe06f25c75f16fe9de43b2230d7e,TRUE,FALSE,5d1bcedbd5b39c032f26c497,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99041,CA
Disaster Number,1,,Mariposa County,"Mariposa County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Mariposa (County),,4431,DR-4431-CA,43,6,2019,4f68674e9ac58126263c2fb8c54e81eb,TRUE,FALSE,5d1bcedbd5b39c032f26c3af,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99043,CA
Disaster Number,1,,Mariposa County,"Mariposa County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Mariposa (County),,4434,DR-4434-CA,43,6,2019,4b0507e951083b3eb9c4ec996b2ae637,TRUE,FALSE,5d1bcedbd5b39c032f26c4c0,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99043,CA
Disaster Number,1,,Mendocino County,"Mendocino County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Mendocino (County),,4431,DR-4431-CA,45,6,2019,ba53caa513dbb6f32fed4cf6a8f0a57a,TRUE,FALSE,5d1bcedbd5b39c032f26c465,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99045,CA
Disaster Number,1,,Mendocino County,"Mendocino County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Mendocino (County),,4434,DR-4434-CA,45,6,2019,0166c50f06527df88df795eda80a1909,TRUE,FALSE,5d1bcedbd5b39c032f26c49a,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99045,CA
Disaster Number,1,,Modoc County,"Modoc County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Modoc (County),,4431,DR-4431-CA,49,6,2019,75b1d690bee7f272b1ec9baee70a8eb3,TRUE,FALSE,5d1bcedbd5b39c032f26c19a,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99049,CA
Disaster Number,1,,Monterey County,"Monterey County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Monterey (County),,4434,DR-4434-CA,53,6,2019,db22402866c1369e9c015299a17bbeda,TRUE,FALSE,5d1bcedbd5b39c032f26c4cd,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99053,CA
Disaster Number,1,,Napa County,"Napa County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Napa (County),,4431,DR-4431-CA,55,6,2019,3dc078a6cf25cbb0d83011d82cb481a2,TRUE,FALSE,5d1bcedbd5b39c032f26c230,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99055,CA
Disaster Number,1,,Napa County,"Napa County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Napa (County),,4434,DR-4434-CA,55,6,2019,6517047833a63553cead8f26d9074ece,TRUE,FALSE,5d1bcedbd5b39c032f26c4b8,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99055,CA
Disaster Number,1,,Riverside County,"Riverside County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Riverside (County),,4431,DR-4431-CA,65,6,2019,7feac0a086c9fd66f997d5d7165f89b1,TRUE,FALSE,5d1bcedbd5b39c032f26c18e,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99065,CA
Disaster Number,1,,Santa Barbara County,"Santa Barbara County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Santa Barbara (County),,4431,DR-4431-CA,83,6,2019,ad55b62e3a26ec5b4bc907b6e11bd359,TRUE,FALSE,5d1bcedbd5b39c032f26c252,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99083,CA
Disaster Number,1,,Shasta County,"Shasta County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Shasta (County),,4431,DR-4431-CA,89,6,2019,88007c8534d5ffbaa9cc373330a5f1b4,TRUE,FALSE,5d1bcedbd5b39c032f26c43c,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99089,CA
Disaster Number,1,,Sonoma County,"Sonoma County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Sonoma (County),,4434,DR-4434-CA,97,6,2019,cf478b99800b9c881e44ab88db33b7c3,TRUE,FALSE,5d1bcedbd5b39c032f26c4b6,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99097,CA
Disaster Number,1,,Tehama County,"Tehama County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Tehama (County),,4434,DR-4434-CA,103,6,2019,c95415ed5755a97b03952daebb4327d9,TRUE,FALSE,5d1bcedbd5b39c032f26c4d8,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99103,CA
Disaster Number,1,,Trinity County,"Trinity County,",FY 2019,,California,United States,1,1,5/1/2019 20:10,19020,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Trinity (County),,4431,DR-4431-CA,105,6,2019,5dea41cab0d6e3a314f3e5ec976a5187,TRUE,FALSE,5d1bcedbd5b39c032f26c267,FALSE,2/13/2019,2/16/2019,Severe Storm(s),10/10/2019,TRUE,99105,CA
Disaster Number,1,,Trinity County,"Trinity County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Trinity (County),,4434,DR-4434-CA,105,6,2019,fe6a82fd8a76f5515b33035f6acec792,TRUE,FALSE,5d1bcedbd5b39c032f26c4c5,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99105,CA
Disaster Number,1,,Tuolumne County,"Tuolumne County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Tuolumne (County),,4434,DR-4434-CA,109,6,2019,3e2a6da04b173b69c2bf288a099276f6,TRUE,FALSE,5d1bcedbd5b39c032f26c4be,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99109,CA
Disaster Number,1,,Yolo County,"Yolo County,",FY 2019,,California,United States,1,1,5/18/2019 3:59,19023,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",DR,Yolo (County),,4434,DR-4434-CA,113,6,2019,65986a6532b35e8fefbfe1370f628fc3,TRUE,FALSE,5d1bcedbd5b39c032f26c4a6,FALSE,2/24/2019,3/1/2019,Severe Storm(s),10/10/2019,TRUE,99113,CA
Disaster Number,1,tsunamis,Del Norte County,"Del Norte County,",FY 2011,http://www.ready.gov/tsunamis,California,United States,1,1,4/18/2011 18:00,11051,TSUNAMI WAVES,DR,Del Norte (County),,1968,DR-1968-CA,15,6,2011,f94432674378bb83bbc4b13b1bcdf14d,TRUE,FALSE,5d1bcec5d5b39c032f2671c6,FALSE,3/11/2011,3/12/2011,Tsunami,10/10/2019,TRUE,99015,CA
Disaster Number,1,tsunamis,Monterey County,"Monterey County,",FY 2011,http://www.ready.gov/tsunamis,California,United States,1,1,4/18/2011 18:00,11051,TSUNAMI WAVES,DR,Monterey (County),,1968,DR-1968-CA,53,6,2011,8cd209a3b51d61ab5da4ccb29b5ff126,TRUE,FALSE,5d1bcec5d5b39c032f2671ad,FALSE,3/11/2011,3/12/2011,Tsunami,10/10/2019,TRUE,99053,CA
Disaster Number,1,tsunamis,Santa Cruz County,"Santa Cruz County,",FY 2011,http://www.ready.gov/tsunamis,California,United States,1,1,4/18/2011 18:00,11051,TSUNAMI WAVES,DR,Santa Cruz (County),,1968,DR-1968-CA,87,6,2011,94d4af63e7adf884fab67984b0fc7e79,TRUE,FALSE,5d1bcec5d5b39c032f2671ab,FALSE,3/11/2011,3/12/2011,Tsunami,10/10/2019,TRUE,99087,CA
Disaster Number,1,fires,Amador County,"Amador County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,9/10/2015 23:18,15072,BUTTE FIRE,FM,Amador (County),,5111,FM-5111-CA,5,6,2015,eace6f2e66e584b27d2ed70402573759,TRUE,FALSE,5d1bcedcd5b39c032f26c6ac,FALSE,9/9/2015,10/3/2015,Fire,10/10/2019,TRUE,99005,CA
Disaster Number,1,fires,Calaveras County,"Calaveras County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,9/10/2015 23:18,15072,BUTTE FIRE,FM,Calaveras (County),,5111,FM-5111-CA,9,6,2015,08dbc4022a1a52123b778637eba5985c,TRUE,FALSE,5d1bcedcd5b39c032f26c636,FALSE,9/9/2015,10/3/2015,Fire,10/10/2019,TRUE,99009,CA
Disaster Number,1,fires,Lake County,"Lake County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,8/2/2015 7:46,15049,ROCKY FIRE,FM,Lake (County),,5093,FM-5093-CA,33,6,2015,6bd1c4504d8cec70bb333c65a5bdbd9c,TRUE,FALSE,5d1bcedcd5b39c032f26c652,FALSE,7/29/2015,8/16/2015,Fire,10/10/2019,TRUE,99033,CA
Disaster Number,1,fires,Lake County,"Lake County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,9/13/2015 4:30,15073,VALLEY FIRE,FM,Lake (County),,5112,FM-5112-CA,33,6,2015,d15c6a367caa31bd50b2f3d4b5a0a9f0,TRUE,FALSE,5d1bcedcd5b39c032f26c631,FALSE,9/12/2015,10/6/2015,Fire,10/10/2019,TRUE,99033,CA
Disaster Number,1,fires,Napa County,"Napa County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,9/13/2015 4:30,15073,VALLEY FIRE,FM,Napa (County),,5112,FM-5112-CA,55,6,2015,caca50539537f2675722c467cc041885,TRUE,FALSE,5d1bcedcd5b39c032f26c633,FALSE,9/12/2015,10/6/2015,Fire,10/10/2019,TRUE,99055,CA
Disaster Number,1,fires,Napa County,"Napa County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,7/23/2015 11:15,15040,WRAGG FIRE,FM,Napa (County),,5091,FM-5091-CA,55,6,2015,71646e363511a3d6d63cbad05e8a5d59,TRUE,FALSE,5d1bcedcd5b39c032f26c64d,FALSE,7/22/2015,8/3/2015,Fire,10/10/2019,TRUE,99055,CA
Disaster Number,1,fires,San Bernardino County,"San Bernardino County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,7/18/2015 3:56,15038,NORTH FIRE,FM,San Bernardino (County),,5089,FM-5089-CA,71,6,2015,321b36c02c2a10ddd622aff1633f43fa,TRUE,FALSE,5d1bcedcd5b39c032f26c64b,FALSE,7/17/2015,7/22/2015,Fire,10/10/2019,TRUE,99071,CA
Disaster Number,1,fires,Solano County,"Solano County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,7/23/2015 11:15,15040,WRAGG FIRE,FM,Solano (County),,5091,FM-5091-CA,95,6,2015,00b0b4f216b18fbbce5735392d3d8931,TRUE,FALSE,5d1bcedcd5b39c032f26c63b,FALSE,7/22/2015,8/3/2015,Fire,10/10/2019,TRUE,99095,CA
Disaster Number,1,fires,Sonoma County,"Sonoma County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,9/13/2015 4:30,15073,VALLEY FIRE,FM,Sonoma (County),,5112,FM-5112-CA,97,6,2015,24fb6531e11bb2aadc1495f8e670aef7,TRUE,FALSE,5d1bcedcd5b39c032f26c62f,FALSE,9/12/2015,10/6/2015,Fire,10/10/2019,TRUE,99097,CA
Disaster Number,1,fires,Yolo County,"Yolo County,",FY 2015,http://www.ready.gov/wildfires,California,United States,1,1,7/23/2015 11:15,15040,WRAGG FIRE,FM,Yolo (County),,5091,FM-5091-CA,113,6,2015,8808f52363de19fc1cab1d11b271a27d,TRUE,FALSE,5d1bcedcd5b39c032f26c5f9,FALSE,7/22/2015,8/3/2015,Fire,10/10/2019,TRUE,99113,CA
Disaster Number,1,fires,Los Angeles County,"Los Angeles County,",FY 2016,http://www.ready.gov/wildfires,California,United States,1,1,6/5/2016 5:55,16044,OLD FIRE,FM,Los Angeles (County),,5124,FM-5124-CA,37,6,2016,bbdc6abf4b3734172dab82192bc0447d,TRUE,FALSE,5d1bcedcd5b39c032f26c623,FALSE,6/4/2016,6/11/2016,Fire,10/10/2019,TRUE,99037,CA
Disaster Number,1,fires,Butte County,"Butte County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,7/9/2017 22:18,17058,WALL FIRE,FM,Butte (County),,5189,FM-5189-CA,7,6,2017,d197c54d465582cb10796544b895062c,TRUE,FALSE,5d1bcedcd5b39c032f26c6f6,FALSE,7/9/2017,,Fire,10/10/2019,TRUE,99007,CA
Disaster Number,1,fires,Los Angeles County,"Los Angeles County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/2/2017 15:18,17091,LA TUNA FIRE,FM,Los Angeles (County),,5201,FM-5201-CA,37,6,2017,4328161a81a3182314ba11cdaa642eaa,TRUE,FALSE,5d1bcedcd5b39c032f26c710,FALSE,9/1/2017,9/11/2017,Fire,10/10/2019,TRUE,99037,CA
Disaster Number,1,fires,Madera County,"Madera County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/4/2017 22:15,17093,MISSION FIRE,FM,Madera (County),,5204,FM-5204-CA,39,6,2017,188a2ce80a6f6db24f31a07ae81a7d02,TRUE,FALSE,5d1bcedcd5b39c032f26c71c,FALSE,9/4/2017,9/16/2017,Fire,10/10/2019,TRUE,99039,CA
Disaster Number,1,fires,Madera County,"Madera County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/3/2017 1:55,17092,RAILROAD FIRE,FM,Madera (County),,5202,FM-5202-CA,39,6,2017,5c446fae84ecb8a37e2a8a41035815f9,TRUE,FALSE,5d1bcedcd5b39c032f26c713,FALSE,8/29/2017,9/16/2017,Fire,10/10/2019,TRUE,99039,CA
Disaster Number,1,fires,Mariposa County,"Mariposa County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,7/18/2017 3:23,17065,DETWILER FIRE,FM,Mariposa (County),,5192,FM-5192-CA,43,6,2017,3fa34390890b04acfeeaa1be9822cbce,TRUE,FALSE,5d1bcedcd5b39c032f26c6fd,FALSE,7/16/2017,8/2/2017,Fire,10/10/2019,TRUE,99043,CA
Disaster Number,1,fires,Mariposa County,"Mariposa County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/3/2017 1:55,17092,RAILROAD FIRE,FM,Mariposa (County),,5202,FM-5202-CA,43,6,2017,122f03abdccab49059835d10a4cf105b,TRUE,FALSE,5d1bcedcd5b39c032f26c716,FALSE,8/29/2017,9/16/2017,Fire,10/10/2019,TRUE,99043,CA
Disaster Number,1,fires,Orange County,"Orange County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/26/2017 5:27,17118,CANYON FIRE,FM,Orange (County),,5213,FM-5213-CA,59,6,2017,724da05e3b35ca198a2747b1683ca283,TRUE,FALSE,5d1bcedcd5b39c032f26c6e1,FALSE,9/25/2017,10/3/2017,Fire,10/10/2019,TRUE,99059,CA
Disaster Number,1,fires,Riverside County,"Riverside County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/26/2017 5:27,17118,CANYON FIRE,FM,Riverside (County),,5213,FM-5213-CA,65,6,2017,6611c0dcc8babb0e6458815deab3e413,TRUE,FALSE,5d1bcedcd5b39c032f26c6bc,FALSE,9/25/2017,10/3/2017,Fire,10/10/2019,TRUE,99065,CA
Disaster Number,1,fires,Trinity County,"Trinity County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/1/2017 7:23,17087,HELENA FIRE,FM,Trinity (County),,5199,FM-5199-CA,105,6,2017,e6ceb470f2e45cfb3de9e4fdd461c9e2,TRUE,FALSE,5d1bcedcd5b39c032f26c714,FALSE,8/31/2017,9/26/2017,Fire,10/10/2019,TRUE,99105,CA
Disaster Number,1,fires,Tulare County,"Tulare County,",FY 2017,http://www.ready.gov/wildfires,California,United States,1,1,9/5/2017 22:58,17097,PIER FIRE,FM,Tulare (County),,5205,FM-5205-CA,107,6,2017,d8b2e7846e10741ef7ab6c7b77f54437,TRUE,FALSE,5d1bcedcd5b39c032f26c719,FALSE,8/29/2017,9/20/2017,Fire,10/10/2019,TRUE,99107,CA
Disaster Number,1,fires,Hopland Rancheria Indian Reservation,"Hopland Rancheria Indian Reservation,",FY 2018,http://www.ready.gov/wildfires,California,United States,1,1,7/29/2018 2:49,18070,MENDOCINO FIRE COMPLEX,FM,Hopland Rancheria (Indian Reservation),,5262,FM-5262-CA,0,6,2018,440bcdf5e1ebdf875792f3ec9a59753f,TRUE,FALSE,5d1bcedcd5b39c032f26c6c5,FALSE,7/29/2018,8/21/2018,Fire,10/10/2019,TRUE,34659,CA
Disaster Number,1,fires,Lake County,"Lake County,",FY 2018,http://www.ready.gov/wildfires,California,United States,1,1,7/29/2018 2:49,18070,MENDOCINO FIRE COMPLEX,FM,Lake (County),,5262,FM-5262-CA,33,6,2018,084f8164775109824505916cc1467850,TRUE,FALSE,5d1bcedcd5b39c032f26c6c7,FALSE,7/29/2018,8/21/2018,Fire,10/10/2019,TRUE,99033,CA
